,batting_team,bowling_team,wicket_fallen,score,target,runs_prev_5,wick_prev_5,balls_left,venue,req
86014,CSK,DC,0,10,155,38.45717232572607,1.3591565436626174,105,Others,145
36492,DC,HDC,4,85,157,27.0,1.0,46,Feroz Shah Kotla,72
61504,RCB,CSK,0,12,181,38.45717232572607,1.3591565436626174,108,M Chinnaswamy Stadium,169
19633,HDC,KKR,1,79,161,30.0,1.0,64,Dr DY Patil Sports Academy,82
63396,SRH,KKR,7,92,167,26.0,3.0,24,Eden Gardens,75
61953,SRH,MI,8,127,157,28.0,5.0,8,Wankhede Stadium,30
39581,DC,RR,3,110,141,37.0,2.0,48,Sawai Mansingh Stadium,31
11717,CSK,RCB,0,40,126,38.45717232572607,1.3591565436626174,97,"MA Chidambaram Stadium, Chepauk",86
70901,DC,MI,8,119,206,24.0,4.0,15,Others,87
67748,KKR,RPS,1,21,160,38.45717232572607,1.3591565436626174,108,Maharashtra Cricket Association Stadium,139
42757,RCB,HDC,4,81,132,26.0,1.0,35,"Rajiv Gandhi International Stadium, Uppal",51
32938,KXIP,KTK,4,147,178,53.0,2.0,28,Others,31
44183,SRH,RCB,6,112,130,36.0,3.0,14,"Rajiv Gandhi International Stadium, Uppal",18
30270,RR,MI,0,3,94,38.45717232572607,1.3591565436626174,115,Sawai Mansingh Stadium,91
15575,DC,CSK,0,13,163,38.45717232572607,1.3591565436626174,105,Others,150
662,SRH,GL,1,115,135,45.0,0.0,47,"Rajiv Gandhi International Stadium, Uppal",20
6520,RPS,MI,1,66,129,26.0,0.0,53,"Rajiv Gandhi International Stadium, Uppal",63
50815,KKR,PWI,3,114,170,48.0,0.0,36,Others,56
50653,MI,SRH,1,53,178,30.0,1.0,75,Wankhede Stadium,125
379,KXIP,RPS,2,57,163,46.0,2.0,83,Others,106
23012,HDC,KKR,1,59,181,39.0,1.0,83,Eden Gardens,122
83315,KKR,RCB,1,15,219,38.45717232572607,1.3591565436626174,109,Eden Gardens,204
13905,KXIP,RCB,0,41,168,38.0,0.0,88,Others,127
40180,KXIP,RR,4,84,177,25.0,1.0,41,"Punjab Cricket Association Stadium, Mohali",93
19248,HDC,DC,1,42,153,38.45717232572607,1.3591565436626174,99,Others,111
26607,KKR,CSK,0,51,153,41.0,0.0,84,"MA Chidambaram Stadium, Chepauk",102
51647,SRH,KKR,0,17,130,38.45717232572607,1.3591565436626174,101,"Rajiv Gandhi International Stadium, Uppal",113
68272,MI,KKR,4,134,174,44.0,1.0,26,Wankhede Stadium,40
5893,KKR,MI,1,18,173,38.45717232572607,1.3591565436626174,106,Eden Gardens,155
31204,HDC,KKR,0,17,169,38.45717232572607,1.3591565436626174,103,"Rajiv Gandhi International Stadium, Uppal",152
10351,RR,DC,2,54,156,42.0,1.0,70,Sawai Mansingh Stadium,102
25190,CSK,KKR,1,126,139,46.0,0.0,49,"MA Chidambaram Stadium, Chepauk",13
75744,DC,CSK,4,87,218,28.0,2.0,56,Maharashtra Cricket Association Stadium,131
10107,KXIP,CSK,2,72,181,42.0,0.0,62,"MA Chidambaram Stadium, Chepauk",109
65540,CSK,MI,1,37,202,26.0,1.0,81,Eden Gardens,165
21398,CSK,KXIP,3,102,136,34.0,2.0,38,"MA Chidambaram Stadium, Chepauk",34
38369,DC,PWI,2,112,146,44.0,1.0,51,Subrata Roy Sahara Stadium,34
45899,MI,RR,2,22,179,38.45717232572607,1.3591565436626174,92,Sawai Mansingh Stadium,157
62270,KXIP,SRH,9,127,150,43.0,4.0,3,"Punjab Cricket Association Stadium, Mohali",23
23827,MI,CSK,0,17,165,38.45717232572607,1.3591565436626174,107,"MA Chidambaram Stadium, Chepauk",148
74548,SRH,CSK,4,105,186,37.0,1.0,34,"Rajiv Gandhi International Stadium, Uppal",81
39743,PWI,MI,0,20,120,38.45717232572607,1.3591565436626174,100,Subrata Roy Sahara Stadium,100
75606,KKR,RCB,1,70,185,39.0,1.0,73,M Chinnaswamy Stadium,115
16320,MI,HDC,3,73,145,40.0,1.0,58,Others,72
54183,KXIP,RCB,0,21,124,38.45717232572607,1.3591565436626174,97,Others,103
37125,RCB,PWI,0,4,182,38.45717232572607,1.3591565436626174,108,M Chinnaswamy Stadium,178
30727,RR,PWI,0,7,143,38.45717232572607,1.3591565436626174,116,Sawai Mansingh Stadium,136
39157,MI,HDC,1,8,100,38.45717232572607,1.3591565436626174,105,Wankhede Stadium,92
16546,KXIP,CSK,3,116,185,57.0,1.0,47,Others,69
76331,CSK,RCB,4,93,131,15.0,2.0,29,Maharashtra Cricket Association Stadium,38
21126,RCB,MI,0,76,151,52.0,0.0,67,Others,75
84476,CSK,MI,7,106,159,36.0,2.0,23,Others,53
13509,RCB,HDC,1,19,184,38.45717232572607,1.3591565436626174,99,Others,165
65649,RPS,MI,0,23,121,38.45717232572607,1.3591565436626174,96,Wankhede Stadium,98
26063,KKR,MI,0,71,133,35.0,0.0,63,Eden Gardens,62
15449,RR,HDC,2,3,141,38.45717232572607,1.3591565436626174,109,Others,138
45468,CSK,PWI,4,93,159,38.0,1.0,40,"MA Chidambaram Stadium, Chepauk",66
8486,RCB,DC,4,161,191,39.0,1.0,8,Feroz Shah Kotla,30
5974,KKR,MI,6,133,173,33.0,1.0,28,Eden Gardens,40
71344,DC,SRH,1,75,158,38.0,0.0,54,Others,83
70724,SRH,KXIP,1,71,179,46.0,1.0,70,"Punjab Cricket Association Stadium, Mohali",108
65380,CSK,RCB,0,1,139,38.45717232572607,1.3591565436626174,118,Others,138
50641,MI,SRH,1,37,178,33.0,1.0,86,Wankhede Stadium,141
28586,KTK,CSK,2,95,131,45.0,1.0,53,Others,36
10259,HDC,KKR,5,121,204,51.0,1.0,36,"Rajiv Gandhi International Stadium, Uppal",83
39791,PWI,MI,4,49,120,11.0,3.0,52,Subrata Roy Sahara Stadium,71
40297,MI,CSK,1,98,173,41.0,0.0,47,Wankhede Stadium,75
26890,RCB,KTK,3,98,161,33.0,1.0,46,Others,63
66162,GL,RPS,0,0,163,38.45717232572607,1.3591565436626174,118,Others,163
20917,KXIP,HDC,6,86,170,34.0,2.0,34,Others,84
6257,MI,RPS,4,69,162,34.0,3.0,63,Wankhede Stadium,93
25058,DC,MI,5,90,183,22.0,4.0,55,Others,93
52608,RR,SRH,2,31,133,23.0,1.0,83,Others,102
30708,KKR,KXIP,2,102,119,29.0,0.0,30,Eden Gardens,17
16807,KXIP,HDC,6,147,168,37.0,2.0,14,Others,21
52632,RR,SRH,3,61,133,33.0,1.0,60,Others,72
76188,MI,KXIP,1,77,184,37.0,0.0,55,Others,107
62771,RCB,KKR,2,52,111,38.45717232572607,1.3591565436626174,90,M Chinnaswamy Stadium,59
3200,KKR,RPS,0,0,182,38.45717232572607,1.3591565436626174,119,Maharashtra Cricket Association Stadium,182
80752,DC,KXIP,1,53,175,45.0,0.0,86,Others,122
278,KKR,GL,0,61,183,59.0,0.0,88,Others,122
72684,KKR,RCB,4,154,182,47.0,1.0,29,Eden Gardens,28
82922,MI,RCB,3,129,179,29.0,1.0,31,Wankhede Stadium,50
44481,CSK,KXIP,0,40,138,33.0,0.0,81,"Punjab Cricket Association Stadium, Mohali",98
57844,RCB,KKR,1,73,195,39.0,0.0,59,Eden Gardens,122
83911,DC,RR,0,32,196,38.45717232572607,1.3591565436626174,99,Sawai Mansingh Stadium,164
85023,DC,CSK,1,48,186,38.45717232572607,1.3591565436626174,91,Others,138
8213,RCB,CSK,2,118,178,49.0,1.0,43,M Chinnaswamy Stadium,60
85942,DC,SRH,1,89,171,33.0,1.0,56,Others,82
15503,RR,HDC,5,62,141,34.0,2.0,58,Others,79
59053,KKR,KXIP,1,51,199,41.0,0.0,87,M Chinnaswamy Stadium,148
63953,KKR,KXIP,4,122,183,53.0,1.0,36,Eden Gardens,61
34361,MI,KKR,0,3,147,38.45717232572607,1.3591565436626174,118,Wankhede Stadium,144
58315,CSK,RCB,1,69,154,47.0,1.0,78,M Chinnaswamy Stadium,85
56409,CSK,RR,3,86,148,34.0,1.0,49,Others,62
44791,SRH,DC,1,2,114,38.45717232572607,1.3591565436626174,107,Feroz Shah Kotla,112
65344,RR,RCB,4,85,180,28.0,1.0,38,Maharashtra Cricket Association Stadium,95
23345,HDC,MI,0,9,178,38.45717232572607,1.3591565436626174,116,Others,169
85602,KXIP,CSK,0,99,172,41.0,0.0,68,Others,73
68448,KKR,DC,2,35,186,33.0,2.0,88,Feroz Shah Kotla,151
83990,DC,RR,2,162,196,61.0,0.0,20,Sawai Mansingh Stadium,34
40424,RCB,HDC,1,102,181,36.0,1.0,44,M Chinnaswamy Stadium,79
179,RPS,MI,1,88,184,47.0,0.0,64,Maharashtra Cricket Association Stadium,96
36342,KKR,RR,1,48,131,30.0,1.0,74,Eden Gardens,83
64779,RCB,SRH,0,25,135,38.45717232572607,1.3591565436626174,112,"Rajiv Gandhi International Stadium, Uppal",110
27753,RCB,HDC,4,31,175,19.0,3.0,78,"Rajiv Gandhi International Stadium, Uppal",144
63342,SRH,KKR,3,52,167,33.0,1.0,77,Eden Gardens,115
83604,DC,KXIP,1,82,168,36.0,0.0,65,Feroz Shah Kotla,86
26003,DC,HDC,7,133,145,47.0,1.0,1,Feroz Shah Kotla,12
80989,CSK,MI,2,27,176,38.45717232572607,1.3591565436626174,94,Wankhede Stadium,149
11992,DC,MI,2,78,176,40.0,1.0,67,Feroz Shah Kotla,98
15200,KKR,MI,1,8,148,38.45717232572607,1.3591565436626174,107,Others,140
17175,RR,HDC,0,1,166,38.45717232572607,1.3591565436626174,118,Others,165
78598,MI,DC,4,80,186,40.0,3.0,64,Feroz Shah Kotla,106
31986,DC,MI,0,3,178,38.45717232572607,1.3591565436626174,116,Wankhede Stadium,175
71272,GL,KKR,4,123,124,39.0,1.0,41,Others,1
20647,RCB,RR,0,26,92,38.45717232572607,1.3591565436626174,109,M Chinnaswamy Stadium,66
25578,RCB,MI,2,45,191,35.0,2.0,74,M Chinnaswamy Stadium,146
81471,SRH,MI,1,35,142,38.45717232572607,1.3591565436626174,97,"Rajiv Gandhi International Stadium, Uppal",107
22939,RR,DC,7,85,188,28.0,3.0,47,Feroz Shah Kotla,103
70518,KXIP,MI,3,127,124,51.0,2.0,18,Others,-3
57464,SRH,RCB,0,45,160,38.45717232572607,1.3591565436626174,90,"Rajiv Gandhi International Stadium, Uppal",115
36100,CSK,RCB,0,53,205,51.0,0.0,83,"MA Chidambaram Stadium, Chepauk",152
73130,RCB,KXIP,2,47,161,32.0,1.0,81,M Chinnaswamy Stadium,114
65241,CSK,MI,7,128,187,40.0,3.0,24,Wankhede Stadium,59
58562,MI,RR,0,8,189,38.45717232572607,1.3591565436626174,116,Wankhede Stadium,181
86224,CSK,MI,4,130,152,45.0,1.0,15,"Rajiv Gandhi International Stadium, Uppal",22
12112,CSK,RR,2,84,211,44.0,1.0,69,"MA Chidambaram Stadium, Chepauk",127
77656,CSK,SRH,2,178,192,43.0,1.0,9,Maharashtra Cricket Association Stadium,14
59101,KKR,KXIP,2,130,199,44.0,0.0,39,M Chinnaswamy Stadium,69
6941,RCB,MI,1,49,165,33.0,1.0,76,Wankhede Stadium,116
4157,MI,RCB,6,160,162,46.0,1.0,2,Wankhede Stadium,2
55145,CSK,DC,0,48,178,44.0,0.0,88,Feroz Shah Kotla,130
59809,RR,DC,3,78,184,40.0,2.0,56,Feroz Shah Kotla,106
54734,MI,KXIP,4,126,168,44.0,1.0,21,Wankhede Stadium,42
38970,RCB,KKR,3,70,190,25.0,0.0,46,Eden Gardens,120
25115,CSK,KKR,0,5,139,38.45717232572607,1.3591565436626174,119,"MA Chidambaram Stadium, Chepauk",134
36181,CSK,RCB,4,192,205,62.0,1.0,5,"MA Chidambaram Stadium, Chepauk",13
76068,KKR,CSK,3,92,184,46.0,1.0,64,Eden Gardens,92
53479,RCB,KKR,3,133,150,30.0,1.0,12,Others,17
83796,CSK,RCB,3,25,165,38.45717232572607,1.3591565436626174,92,M Chinnaswamy Stadium,140
48528,KXIP,CSK,3,99,186,55.0,1.0,46,"MA Chidambaram Stadium, Chepauk",87
15455,RR,HDC,3,5,141,38.45717232572607,1.3591565436626174,103,Others,136
11295,HDC,MI,7,145,178,53.0,3.0,7,"Rajiv Gandhi International Stadium, Uppal",33
75004,CSK,RCB,4,77,213,37.0,3.0,65,M Chinnaswamy Stadium,136
65875,GL,KXIP,2,107,161,50.0,0.0,55,"Punjab Cricket Association Stadium, Mohali",54
79672,RR,KXIP,1,96,200,51.0,1.0,60,Sawai Mansingh Stadium,104
31977,KKR,CSK,2,53,114,28.0,1.0,64,Eden Gardens,61
80336,KXIP,MI,2,172,187,59.0,1.0,15,Others,15
31379,CSK,RR,1,92,147,48.0,0.0,54,"MA Chidambaram Stadium, Chepauk",55
60245,KKR,CSK,0,21,165,38.45717232572607,1.3591565436626174,102,Eden Gardens,144
8918,RCB,HDC,3,79,165,36.0,2.0,53,"Rajiv Gandhi International Stadium, Uppal",86
81663,DC,RCB,3,149,154,44.0,1.0,20,M Chinnaswamy Stadium,5
68159,DC,GL,5,148,172,70.0,1.0,16,Feroz Shah Kotla,24
16977,RCB,MI,2,40,157,31.0,2.0,82,Others,117
54316,KKR,RR,1,33,152,21.0,1.0,83,Others,119
52135,CSK,MI,3,34,148,32.0,1.0,87,Eden Gardens,114
80382,DC,KKR,1,47,193,40.0,1.0,83,Feroz Shah Kotla,146
35739,RCB,KKR,0,6,165,38.45717232572607,1.3591565436626174,116,M Chinnaswamy Stadium,159
1199,KKR,KXIP,2,144,170,36.0,1.0,37,Eden Gardens,26
60690,CSK,MI,3,156,183,39.0,1.0,38,Wankhede Stadium,27
30713,KKR,KXIP,2,111,119,30.0,0.0,25,Eden Gardens,8
37214,RCB,PWI,4,129,182,59.0,2.0,23,M Chinnaswamy Stadium,53
46333,RCB,RR,0,9,117,38.45717232572607,1.3591565436626174,109,M Chinnaswamy Stadium,108
5089,GL,KXIP,0,77,189,55.0,0.0,75,"Punjab Cricket Association Stadium, Mohali",112
22218,RCB,DC,4,97,183,40.0,4.0,44,M Chinnaswamy Stadium,86
45185,SRH,KKR,0,41,180,31.0,0.0,81,Eden Gardens,139
1385,GL,RPS,0,92,171,56.0,0.0,70,Others,79
3563,KXIP,SRH,3,84,207,38.0,0.0,58,"Punjab Cricket Association Stadium, Mohali",123
49702,RR,KXIP,1,16,145,38.45717232572607,1.3591565436626174,97,"Punjab Cricket Association Stadium, Mohali",129
12858,CSK,KXIP,1,85,112,34.0,0.0,44,Wankhede Stadium,27
68759,GL,KXIP,7,102,154,39.0,1.0,19,Others,52
29165,CSK,MI,2,97,164,53.0,0.0,54,Wankhede Stadium,67
22351,CSK,RR,3,110,177,32.0,1.0,34,Others,67
76076,KKR,CSK,3,101,184,47.0,1.0,56,Eden Gardens,83
83683,SRH,KKR,0,14,164,38.45717232572607,1.3591565436626174,111,"Rajiv Gandhi International Stadium, Uppal",150
41724,MI,RCB,5,148,171,58.0,0.0,14,M Chinnaswamy Stadium,23
7134,KKR,HDC,5,99,110,31.0,2.0,13,Eden Gardens,11
7480,RR,HDC,0,13,214,38.45717232572607,1.3591565436626174,111,"Rajiv Gandhi International Stadium, Uppal",201
17736,RCB,CSK,4,91,129,34.0,1.0,30,Others,38
48428,DC,KKR,2,90,136,40.0,0.0,39,Others,46
16926,CSK,RR,2,124,140,47.0,0.0,20,Others,16
69183,KXIP,KKR,4,64,164,37.0,1.0,60,Eden Gardens,100
69340,RPS,DC,2,117,162,34.0,1.0,29,Feroz Shah Kotla,45
34318,CSK,RCB,3,94,175,52.0,1.0,40,Wankhede Stadium,81
60170,RR,MI,1,73,164,38.0,0.0,57,Others,91
23846,MI,CSK,0,38,165,38.45717232572607,1.3591565436626174,90,"MA Chidambaram Stadium, Chepauk",127
22777,CSK,RCB,0,47,161,38.45717232572607,1.3591565436626174,90,"MA Chidambaram Stadium, Chepauk",114
85217,KKR,KXIP,0,2,186,38.45717232572607,1.3591565436626174,117,Others,184
32562,MI,KXIP,3,27,163,38.45717232572607,1.3591565436626174,92,"Punjab Cricket Association Stadium, Mohali",136
4270,RPS,GL,5,136,161,49.0,1.0,13,Maharashtra Cricket Association Stadium,25
34500,MI,RCB,1,28,185,38.45717232572607,1.3591565436626174,96,"MA Chidambaram Stadium, Chepauk",157
30430,PWI,RCB,1,58,181,29.0,1.0,68,M Chinnaswamy Stadium,123
20916,KXIP,HDC,6,85,170,34.0,2.0,35,Others,85
45386,RR,KXIP,4,122,124,33.0,0.0,5,Sawai Mansingh Stadium,2
83917,DC,RR,0,42,196,38.45717232572607,1.3591565436626174,93,Sawai Mansingh Stadium,154
38542,PWI,HDC,1,26,177,38.45717232572607,1.3591565436626174,98,Subrata Roy Sahara Stadium,151
46483,DC,MI,0,72,161,56.0,0.0,74,Feroz Shah Kotla,89
73049,SRH,MI,5,111,155,33.0,3.0,41,"Rajiv Gandhi International Stadium, Uppal",44
20760,CSK,DC,2,87,185,55.0,1.0,69,Feroz Shah Kotla,98
22670,MI,KXIP,1,59,163,42.0,1.0,75,Others,104
11869,KXIP,HDC,1,95,175,49.0,1.0,69,"Punjab Cricket Association Stadium, Mohali",80
19687,HDC,KKR,6,142,161,33.0,3.0,10,Dr DY Patil Sports Academy,19
2494,MI,KXIP,1,119,198,59.0,1.0,64,Others,79
54250,KXIP,RCB,5,98,124,36.0,2.0,33,Others,26
45711,RCB,DC,2,104,152,45.0,0.0,44,M Chinnaswamy Stadium,48
26295,HDC,CSK,3,40,142,29.0,3.0,68,Dr DY Patil Sports Academy,102
63964,KKR,KXIP,5,148,183,64.0,1.0,26,Eden Gardens,35
39159,MI,HDC,1,8,100,38.45717232572607,1.3591565436626174,103,Wankhede Stadium,92
45048,CSK,RCB,2,12,165,38.45717232572607,1.3591565436626174,92,"MA Chidambaram Stadium, Chepauk",153
55852,SRH,DC,1,14,143,38.45717232572607,1.3591565436626174,108,Feroz Shah Kotla,129
78487,KKR,SRH,1,105,183,35.0,0.0,53,"Rajiv Gandhi International Stadium, Uppal",78
59174,KKR,MI,1,36,168,33.0,1.0,88,Eden Gardens,132
62092,RCB,DC,0,4,95,38.45717232572607,1.3591565436626174,112,Feroz Shah Kotla,91
16717,KXIP,HDC,0,23,168,38.45717232572607,1.3591565436626174,103,Others,145
25473,HDC,KXIP,2,81,174,44.0,1.0,61,Others,93
10495,KXIP,RCB,1,101,143,55.0,0.0,48,"Punjab Cricket Association Stadium, Mohali",42
84459,CSK,MI,6,83,159,28.0,2.0,38,Others,76
35557,KXIP,PWI,3,56,166,37.0,1.0,56,Subrata Roy Sahara Stadium,110
979,RPS,DC,7,94,205,38.0,2.0,41,Maharashtra Cricket Association Stadium,111
15856,RCB,MI,1,61,149,37.0,1.0,74,Others,88
28970,KKR,KTK,8,119,132,34.0,4.0,5,Eden Gardens,13
77642,CSK,SRH,2,158,192,46.0,2.0,23,Maharashtra Cricket Association Stadium,34
18906,KXIP,CSK,1,32,116,26.0,1.0,80,Others,84
33147,MI,HDC,6,86,135,29.0,2.0,18,Wankhede Stadium,49
38087,KKR,HDC,1,36,126,35.0,1.0,89,Others,90
2310,GL,RCB,6,191,213,54.0,1.0,3,Others,22
76223,MI,KXIP,4,133,184,52.0,2.0,21,Others,51
48759,KKR,RR,2,77,132,37.0,2.0,62,Eden Gardens,55
77277,RR,CSK,4,136,188,35.0,1.0,22,Sawai Mansingh Stadium,52
85213,SRH,MI,6,159,170,52.0,1.0,1,Wankhede Stadium,11
11578,MI,KXIP,0,19,189,38.45717232572607,1.3591565436626174,111,Wankhede Stadium,170
37459,PWI,CSK,1,22,164,38.45717232572607,1.3591565436626174,102,"MA Chidambaram Stadium, Chepauk",142
39660,KXIP,RCB,2,78,158,40.0,2.0,63,M Chinnaswamy Stadium,80
43201,DC,CSK,2,48,222,33.0,2.0,82,"MA Chidambaram Stadium, Chepauk",174
67236,SRH,GL,0,112,135,39.0,0.0,46,Others,23
53034,DC,CSK,0,1,177,38.45717232572607,1.3591565436626174,117,Others,176
71408,RPS,KXIP,0,6,172,38.45717232572607,1.3591565436626174,112,Others,166
75086,KXIP,SRH,0,10,140,38.45717232572607,1.3591565436626174,108,"Rajiv Gandhi International Stadium, Uppal",130
48160,PWI,CSK,5,54,164,28.0,3.0,74,Subrata Roy Sahara Stadium,110
85657,KXIP,CSK,4,181,172,53.0,1.0,16,Others,-9
56059,KKR,KXIP,1,91,149,34.0,1.0,54,Others,58
20121,CSK,HDC,4,59,190,28.0,1.0,66,"MA Chidambaram Stadium, Chepauk",131
20708,CSK,DC,0,0,185,38.45717232572607,1.3591565436626174,119,Feroz Shah Kotla,185
58362,CSK,RCB,2,110,154,24.0,0.0,31,M Chinnaswamy Stadium,44
55836,RCB,KXIP,9,155,198,47.0,3.0,2,M Chinnaswamy Stadium,43
12572,CSK,HDC,0,18,147,38.45717232572607,1.3591565436626174,105,"Rajiv Gandhi International Stadium, Uppal",129
54944,RCB,SRH,4,74,155,32.0,1.0,45,M Chinnaswamy Stadium,81
41056,PWI,RCB,3,26,173,38.45717232572607,1.3591565436626174,95,Subrata Roy Sahara Stadium,147
55025,KKR,RR,0,51,170,46.0,0.0,83,Others,119
9802,RCB,KKR,2,49,129,30.0,1.0,67,Eden Gardens,80
12913,RR,CSK,3,43,163,33.0,3.0,79,Dr DY Patil Sports Academy,120
49160,RR,PWI,0,77,178,43.0,0.0,64,Sawai Mansingh Stadium,101
39219,MI,HDC,3,63,100,20.0,1.0,47,Wankhede Stadium,37
50269,KXIP,SRH,7,109,150,22.0,3.0,10,"Punjab Cricket Association Stadium, Mohali",41
55466,KKR,DC,2,156,160,40.0,1.0,12,Feroz Shah Kotla,4
66281,DC,KXIP,0,7,111,38.45717232572607,1.3591565436626174,112,Feroz Shah Kotla,104
71971,RCB,GL,6,119,158,40.0,0.0,26,M Chinnaswamy Stadium,39
8153,RCB,CSK,1,15,178,38.45717232572607,1.3591565436626174,100,M Chinnaswamy Stadium,163
69439,SRH,GL,3,68,126,29.0,1.0,49,"Rajiv Gandhi International Stadium, Uppal",58
53529,DC,SRH,0,44,184,40.0,0.0,84,Others,140
3348,GL,RCB,2,44,134,40.0,2.0,87,M Chinnaswamy Stadium,90
65976,SRH,RCB,3,88,227,39.0,2.0,62,M Chinnaswamy Stadium,139
52739,RCB,MI,3,45,115,28.0,2.0,70,Others,70
83333,KKR,RCB,2,37,219,38.45717232572607,1.3591565436626174,91,Eden Gardens,182
83182,DC,MI,0,0,174,38.45717232572607,1.3591565436626174,119,Feroz Shah Kotla,174
25734,KKR,RR,2,91,132,41.0,0.0,46,Eden Gardens,41
55373,KKR,DC,0,25,160,38.45717232572607,1.3591565436626174,104,Feroz Shah Kotla,135
10590,DC,KKR,6,70,133,30.0,2.0,50,Eden Gardens,63
29701,PWI,CSK,3,40,142,38.45717232572607,1.3591565436626174,89,"MA Chidambaram Stadium, Chepauk",102
1632,KXIP,DC,4,65,188,27.0,1.0,59,Feroz Shah Kotla,123
66426,KKR,SRH,0,86,142,48.0,0.0,54,"Rajiv Gandhi International Stadium, Uppal",56
74902,MI,SRH,3,58,130,33.0,0.0,52,Wankhede Stadium,72
85967,DC,SRH,4,114,171,30.0,4.0,31,Others,57
79094,KKR,SRH,3,109,179,39.0,2.0,50,Eden Gardens,70
1483,SRH,KKR,0,45,172,40.0,0.0,84,Eden Gardens,127
19168,HDC,RCB,2,91,170,26.0,2.0,54,Others,79
76151,MI,KXIP,0,37,184,38.45717232572607,1.3591565436626174,91,Others,147
35552,KXIP,PWI,3,52,166,39.0,1.0,61,Subrata Roy Sahara Stadium,114
64866,CSK,KXIP,2,71,130,36.0,0.0,65,"Punjab Cricket Association Stadium, Mohali",59
33317,KTK,RR,2,53,97,38.45717232572607,1.3591565436626174,97,Others,44
27365,MI,RCB,0,7,140,38.45717232572607,1.3591565436626174,113,M Chinnaswamy Stadium,133
8781,DC,CSK,0,88,169,57.0,0.0,74,"MA Chidambaram Stadium, Chepauk",81
9614,MI,RR,3,96,103,38.0,2.0,34,Dr DY Patil Sports Academy,7
60494,RR,SRH,0,14,127,38.45717232572607,1.3591565436626174,102,Others,113
29896,RCB,DC,5,139,160,34.0,1.0,19,Feroz Shah Kotla,21
66249,GL,RPS,2,129,163,37.0,1.0,33,Others,34
61368,KXIP,RR,3,87,191,40.0,1.0,49,Others,104
58932,CSK,KXIP,3,102,226,75.0,2.0,81,Wankhede Stadium,124
39224,MI,HDC,3,67,100,22.0,1.0,42,Wankhede Stadium,33
26641,KKR,CSK,1,89,153,35.0,1.0,51,"MA Chidambaram Stadium, Chepauk",64
9983,MI,RCB,0,37,122,28.0,0.0,88,M Chinnaswamy Stadium,85
56359,CSK,RR,1,38,148,38.45717232572607,1.3591565436626174,97,Others,110
14889,MI,KXIP,4,52,119,29.0,1.0,54,Others,67
55377,KKR,DC,0,29,160,38.45717232572607,1.3591565436626174,100,Feroz Shah Kotla,131
18521,KKR,CSK,0,11,188,38.45717232572607,1.3591565436626174,108,Others,177
65740,KKR,DC,0,34,98,38.45717232572607,1.3591565436626174,98,Eden Gardens,64
32192,PWI,KXIP,0,0,119,38.45717232572607,1.3591565436626174,118,"Punjab Cricket Association Stadium, Mohali",119
11591,MI,KXIP,1,39,189,38.45717232572607,1.3591565436626174,99,Wankhede Stadium,150
38758,MI,DC,7,159,207,41.0,3.0,11,Feroz Shah Kotla,48
4728,RCB,KXIP,7,107,138,32.0,1.0,22,M Chinnaswamy Stadium,31
16681,DC,MI,2,92,116,36.0,0.0,25,Others,24
30875,HDC,CSK,0,57,165,38.45717232572607,1.3591565436626174,89,"MA Chidambaram Stadium, Chepauk",108
54150,CSK,SRH,4,137,145,29.0,3.0,11,Others,8
6582,RCB,KKR,1,4,222,38.45717232572607,1.3591565436626174,113,M Chinnaswamy Stadium,218
74177,RR,CSK,1,22,210,38.45717232572607,1.3591565436626174,106,Maharashtra Cricket Association Stadium,188
70513,KXIP,MI,3,120,124,48.0,2.0,23,Others,4
41175,KKR,MI,2,15,182,38.45717232572607,1.3591565436626174,97,Eden Gardens,167
79224,CSK,SRH,1,131,186,72.0,0.0,42,Wankhede Stadium,55
62488,KKR,CSK,4,87,134,18.0,1.0,33,"MA Chidambaram Stadium, Chepauk",47
48579,PWI,RCB,0,3,187,38.45717232572607,1.3591565436626174,115,Subrata Roy Sahara Stadium,184
11783,CSK,RCB,4,89,126,28.0,3.0,32,"MA Chidambaram Stadium, Chepauk",37
39389,PWI,HDC,1,3,186,38.45717232572607,1.3591565436626174,115,Others,183
60097,SRH,RCB,2,144,166,32.0,0.0,22,M Chinnaswamy Stadium,22
47935,RR,RCB,2,90,171,42.0,0.0,50,Sawai Mansingh Stadium,81
25426,HDC,KXIP,1,23,174,38.45717232572607,1.3591565436626174,104,Others,151
75455,RR,SRH,1,18,152,38.45717232572607,1.3591565436626174,101,Sawai Mansingh Stadium,134
44882,SRH,DC,6,99,114,36.0,3.0,17,Feroz Shah Kotla,15
78880,CSK,SRH,7,96,148,40.0,3.0,27,Wankhede Stadium,52
57665,MI,KXIP,0,4,156,38.45717232572607,1.3591565436626174,118,"Punjab Cricket Association Stadium, Mohali",152
49289,RCB,SRH,2,82,161,35.0,1.0,55,M Chinnaswamy Stadium,79
10712,MI,CSK,1,124,156,40.0,0.0,47,Wankhede Stadium,32
20648,RCB,RR,0,26,92,38.45717232572607,1.3591565436626174,108,M Chinnaswamy Stadium,66
75959,RR,DC,0,60,203,38.45717232572607,1.3591565436626174,96,Feroz Shah Kotla,143
21274,DC,HDC,3,107,171,24.0,2.0,34,Others,64
34210,MI,KKR,4,127,175,35.0,1.0,22,Eden Gardens,48
45726,RCB,DC,2,126,152,38.0,0.0,29,M Chinnaswamy Stadium,26
79601,MI,DC,7,171,219,53.0,2.0,13,Wankhede Stadium,48
